track_id,source,class,origin,destination,first_t,last_t,first_x,first_y,last_x,last_y,max_motion_ratio,track_points,counted_lines,trajectory_cluster
roi_6741,roi_backup,car,,,708.46,709.14,556.32,159.41,555.75,154.2,0.0,15,,-1
roi_6742,roi_backup,motorcycle,,,708.46,708.46,147.35,269.6,147.35,269.6,0.0,1,,-1
roi_6743,roi_backup,motorcycle,,,708.51,708.51,270.67,258.78,270.67,258.78,0.046,1,,-1
10657,main,motorcycle,,,708.51,708.97,393.33,258.79,392.47,259.97,0.0,12,,-1
10658,main,car,,,708.59,718.4,1259.23,351.79,10.12,326.97,0.196,234,,0
roi_6744,roi_backup,car,,,708.93,708.97,1252.58,313.03,1252.53,313.04,0.164,2,,-1
roi_6745,roi_backup,truck,,,709.09,709.09,1009.04,237.1,1009.04,237.1,0.361,1,,-1
roi_6746,roi_backup,car,,,709.18,709.22,1199.81,222.76,1199.81,222.76,0.0,2,,-1
roi_6747,roi_backup,motorcycle,,,709.26,709.26,1148.5,302.83,1148.5,302.83,0.088,1,,-1
roi_6748,roi_backup,motorcycle,,,709.39,709.39,1254.12,275.91,1254.12,275.91,0.0,1,,-1
roi_6749,roi_backup,motorcycle,,,709.47,709.98,270.57,259.33,267.88,259.3,0.0,15,,-1
roi_6750,roi_backup,motorcycle,,,709.47,709.47,1045.52,305.09,1045.52,305.09,0.052,1,,-1
roi_6751,roi_backup,car,,,709.47,709.73,555.61,163.25,556.19,162.62,0.0,5,,-1
10661,main,motorcycle,,,709.52,709.64,1057.12,307.61,1025.0,306.0,0.074,4,,-1
roi_6752,roi_backup,car,,,709.6,709.6,919.21,134.24,919.21,134.24,0.0,1,,-1
roi_6753,roi_backup,motorcycle,,,709.68,709.85,989.85,301.05,937.43,303.64,0.128,5,,-1
10667,main,motorcycle,,,709.89,709.89,926.19,303.82,926.19,303.82,0.083,1,,-1
roi_6754,roi_backup,car,,,709.94,712.0,351.22,323.92,407.28,323.51,0.038,43,,0
roi_6755,roi_backup,motorcycle,,,709.94,709.98,1252.1,276.15,1252.1,276.17,0.0,2,,-1
roi_6756,roi_backup,motorcycle,,,709.98,709.98,877.96,303.67,877.96,303.67,0.045,1,,-1
roi_6757,roi_backup,car,,,710.02,710.02,907.12,300.99,907.12,300.99,0.17,1,,-1
10669,main,motorcycle,,,710.02,716.84,270.88,259.59,267.53,259.93,0.003,127,,-1
10670,main,motorcycle,,,710.02,710.02,875.56,302.16,875.56,302.16,0.094,1,,-1
roi_6758,roi_backup,motorcycle,,,710.06,710.06,845.35,301.1,845.35,301.1,0.045,1,,-1
roi_6759,roi_backup,motorcycle,,,710.06,710.11,152.07,277.53,151.94,277.54,0.018,2,,-1
10672,main,motorcycle,,,710.11,715.07,851.38,301.61,200.49,291.65,0.154,116,,0
roi_6760,roi_backup,car,,,710.4,710.4,571.01,275.13,571.01,275.13,0.0,1,,-1
roi_6761,roi_backup,motorcycle,,,710.44,710.48,919.88,324.0,919.67,324.0,0.21,2,,-1
roi_6762,roi_backup,motorcycle,,,710.53,710.86,572.01,278.84,565.02,279.88,0.015,5,,-1
roi_6763,roi_backup,car,,,710.53,711.24,554.68,153.75,556.21,153.07,0.0,14,,-1
roi_6764,roi_backup,car,,,710.65,710.99,970.57,333.17,912.53,350.01,0.237,9,,0
roi_6765,roi_backup,motorcycle,,,710.91,710.91,633.32,290.68,633.32,290.68,0.093,1,,-1
roi_6766,roi_backup,car,,,710.95,711.54,937.08,136.37,937.36,136.3,0.0,19,,-1
roi_6767,roi_backup,truck,,,711.03,711.07,904.49,331.4,904.41,331.42,0.23,2,,-1
roi_6768,roi_backup,motorcycle,,,711.58,711.62,445.3,259.89,445.3,259.89,0.0,2,,-1
10684,main,motorcycle,,,711.87,712.34,509.19,277.89,499.25,276.72,0.01,5,,-1
roi_6769,roi_backup,car,,,712.0,712.0,921.89,133.85,921.89,133.85,0.0,1,,-1
roi_6770,roi_backup,motorcycle,,,712.04,712.42,413.45,286.17,441.09,264.93,0.052,14,,-1
roi_6771,roi_backup,motorcycle,,,712.13,712.38,385.37,285.74,394.06,259.31,0.075,10,,-1
roi_6772,roi_backup,car,,,712.25,712.59,535.69,301.65,516.82,301.87,0.06,7,,-1
roi_6773,roi_backup,car,,,712.34,713.14,537.05,166.97,556.34,156.25,0.0,18,,-1
roi_6774,roi_backup,motorcycle,,,712.38,712.59,266.32,259.62,266.63,259.96,0.0,7,,-1
roi_6775,roi_backup,car,,,712.38,712.38,13.01,301.75,13.01,301.75,0.0,1,,-1
roi_6776,roi_backup,motorcycle,,,712.42,713.01,484.7,276.52,447.43,265.3,0.0,12,,0
10687,main,motorcycle,,,712.42,712.42,392.69,259.21,392.69,259.21,0.0,1,,-1
roi_6777,roi_backup,car,,,712.46,712.46,1275.78,338.3,1275.78,338.3,0.0,1,,-1
10688,main,motorcycle,,,712.46,712.67,148.79,294.03,156.62,293.81,0.088,6,,-1
10689,main,car,,,712.51,712.51,1275.05,342.58,1275.05,342.58,0.0,1,,-1
roi_6778,roi_backup,car,,,712.55,712.55,1267.29,349.03,1267.49,336.52,0.323,2,,-1
10691,main,car,,,712.59,720.42,1263.61,349.76,20.9,323.68,0.495,185,,0
roi_6779,roi_backup,car,,,712.63,712.63,413.71,230.94,413.71,230.94,0.0,1,,-1
10692,main,car,,,712.67,712.88,415.25,230.35,411.84,230.77,0.0,6,,-1
roi_6780,roi_backup,truck,,,712.72,712.97,1244.73,352.68,1229.83,355.11,0.463,5,,-1
roi_6781,roi_backup,truck,,,712.84,712.84,923.47,134.21,923.47,134.21,0.0,1,,-1
roi_6782,roi_backup,car,,,713.05,717.47,460.71,302.0,53.56,301.83,0.069,106,B_left_exit,0
roi_6783,roi_backup,car,,,713.09,713.35,939.83,171.32,974.33,160.09,0.0,6,,0
roi_6784,roi_backup,motorcycle,,,713.43,713.56,152.65,294.16,143.24,293.84,0.073,6,,-1
roi_6785,roi_backup,motorcycle,,,713.64,713.64,446.38,259.42,446.38,259.42,0.0,1,,-1
roi_6786,roi_backup,motorcycle,,,713.64,713.68,1252.55,279.57,1252.55,279.57,0.0,2,,-1
10709,main,motorcycle,,,713.68,724.8,446.28,260.08,447.17,260.0,0.0,256,,-1
roi_6787,roi_backup,car,,,713.73,713.94,440.76,214.91,440.77,215.17,0.0,7,,-1
roi_6788,roi_backup,motorcycle,,,713.73,713.73,271.51,259.58,271.51,259.58,0.0,1,,-1
10710,main,truck,,,713.77,713.81,410.14,231.5,410.0,231.36,0.0,2,,-1
10711,main,car,,,713.77,721.94,961.61,160.99,922.43,150.37,0.0,169,,0
roi_6789,roi_backup,motorcycle,,,713.81,713.81,447.02,259.8,447.02,259.8,0.0,1,,-1
roi_6790,roi_backup,motorcycle,,,713.94,715.24,395.44,258.47,393.62,259.34,0.01,43,,-1
roi_6791,roi_backup,car,,,714.02,716.08,486.03,323.92,611.39,323.98,0.173,45,,0
10716,main,truck,,,714.06,714.06,410.96,230.57,410.96,230.57,0.0,1,,-1
roi_6792,roi_backup,car,,,714.11,714.19,962.42,160.68,961.68,160.1,0.0,2,,-1
roi_6793,roi_backup,car,,,714.11,714.11,388.05,232.05,388.05,232.05,0.0,1,,-1
roi_6794,roi_backup,car,,,714.15,714.65,556.93,153.99,540.76,198.79,0.284,7,,0
10717,main,motorcycle,,,714.15,715.45,147.94,296.41,140.62,296.18,0.098,32,,-1
roi_6795,roi_backup,truck,,,714.4,714.44,555.27,221.64,555.2,221.72,0.041,2,,-1
10720,main,truck,,,714.48,714.48,412.23,230.11,412.23,230.11,0.0,1,,-1
roi_6796,roi_backup,car,,,714.53,714.53,414.34,229.56,414.34,229.56,0.0,1,,-1
roi_6797,roi_backup,motorcycle,,,714.53,714.53,1253.55,275.84,1253.55,275.84,0.0,1,,-1
roi_6798,roi_backup,motorcycle,,,714.57,714.69,270.11,259.0,270.15,259.09,0.0,4,,-1
roi_6799,roi_backup,car,,,714.57,714.61,900.36,299.65,900.36,299.64,0.0,2,,-1
roi_6800,roi_backup,car,,,714.65,714.65,954.76,264.14,954.76,264.14,0.019,1,,-1
roi_6801,roi_backup,car,,,714.65,714.69,951.18,158.42,950.59,158.47,0.0,2,,-1
roi_6802,roi_backup,car,,,714.74,715.24,556.69,153.85,556.28,154.8,0.0,12,,-1
roi_6803,roi_backup,car,,,714.91,715.03,935.62,135.41,935.44,135.41,0.0,4,,-1
roi_6804,roi_backup,car,,,714.99,714.99,524.32,234.07,524.32,234.07,0.188,1,,-1
roi_6805,roi_backup,car,,,715.03,715.33,935.98,353.56,912.78,349.67,0.509,8,,-1
roi_6806,roi_backup,motorcycle,,,715.03,715.07,977.83,286.13,977.84,286.2,0.11,2,,-1
10723,main,truck,,,715.07,715.07,411.97,230.13,411.97,230.13,0.0,1,,-1
roi_6807,roi_backup,motorcycle,,,715.12,715.12,200.4,289.41,200.4,289.41,0.063,1,,-1
10730,main,car,,,715.28,813.77,521.9,218.69,20.26,561.75,0.505,2284,,-1
10731,main,motorcycle,,,715.28,724.88,397.4,258.88,395.43,259.6,0.0,229,,-1
roi_6808,roi_backup,motorcycle,,,715.37,715.58,445.86,259.21,446.0,259.31,0.0,6,,-1
roi_6809,roi_backup,motorcycle,,,715.37,715.37,270.45,259.27,270.45,259.27,0.0,1,,-1
roi_6810,roi_backup,motorcycle,,,715.37,715.37,1252.36,276.82,1252.36,276.82,0.0,1,,-1
roi_6811,roi_backup,motorcycle,,,715.49,715.54,131.35,297.03,131.32,297.02,0.082,2,,-1
roi_6812,roi_backup,truck,,,715.66,716.38,555.25,221.45,538.15,240.84,0.285,11,,-1
roi_6813,roi_backup,car,,,715.71,716.21,973.96,171.37,947.98,146.43,0.012,5,,-1
roi_6814,roi_backup,motorcycle,,,715.83,716.29,210.65,289.72,204.86,293.98,0.092,10,,-1
roi_6815,roi_backup,motorcycle,,,716.0,716.21,322.74,277.38,313.17,276.08,0.0,4,,-1
10732,main,motorcycle,,,716.21,718.86,60.17,478.3,1208.3,522.29,0.163,26,,4
roi_6816,roi_backup,car,,,716.29,716.59,655.57,324.0,696.73,323.76,0.099,7,,0
10733,main,motorcycle,,,716.34,717.26,149.03,481.04,1200.44,501.02,0.162,23,,4
10734,main,motorcycle,,,716.34,717.94,207.64,294.6,217.6,297.57,0.072,39,,-1
roi_6817,roi_backup,car,,,716.38,716.97,561.35,301.8,505.04,301.53,0.205,13,,0
roi_6818,roi_backup,car,,,716.38,716.46,556.67,153.45,556.91,153.75,0.0,2,,-1
roi_6819,roi_backup,car,,,716.42,716.42,510.49,224.35,510.49,224.35,0.297,1,,-1
roi_6820,roi_backup,truck,,,716.46,716.46,510.79,225.05,510.79,225.05,0.281,1,,-1
roi_6821,roi_backup,car,,,716.51,716.59,510.42,224.36,510.16,224.99,0.312,3,,-1
10739,main,truck,,,716.55,716.59,411.76,230.01,411.78,230.02,0.0,2,,-1
roi_6822,roi_backup,motorcycle,,,716.59,717.47,297.01,275.43,260.5,276.35,0.024,11,,0
10740,main,car,,,716.63,716.93,511.2,227.79,508.37,230.53,0.259,8,,-1
roi_6823,roi_backup,truck,,,716.93,717.01,552.1,251.6,520.43,235.54,0.22,4,,-1
roi_6824,roi_backup,motorcycle,,,716.93,717.05,139.98,293.16,139.29,293.37,0.019,4,,-1
10742,main,car,,,716.97,717.09,970.87,168.39,970.53,167.69,0.0,4,,-1
10744,main,car,,,717.05,717.47,506.95,227.79,505.13,232.92,0.226,11,,-1
roi_6825,roi_backup,truck,,,717.09,717.85,551.97,252.62,504.18,234.29,0.17,17,,0
10745,main,motorcycle,,,717.14,721.64,150.22,294.32,205.33,296.75,0.063,85,,0
roi_6826,roi_backup,motorcycle,,,717.18,717.18,1041.62,276.88,1041.62,276.88,0.0,1,,-1
10746,main,motorcycle,,,717.26,717.98,34.61,510.71,67.3,499.76,0.251,6,,-1
roi_6827,roi_backup,car,,,717.35,717.35,432.03,301.82,432.03,301.82,0.256,1,,-1
10747,main,motorcycle,,,717.35,717.35,1272.46,498.95,1272.46,498.95,0.022,1,,-1
roi_6828,roi_backup,car,,,717.52,717.52,503.3,235.77,503.3,235.77,0.152,1,,-1
roi_6829,roi_backup,motorcycle,,,717.52,717.52,1113.89,288.8,1113.89,288.8,0.17,1,,-1
roi_6830,roi_backup,truck,,,717.56,717.6,907.14,341.89,907.13,341.9,0.0,2,,-1
roi_6831,roi_backup,car,,,717.56,718.32,907.08,342.07,927.32,317.71,0.259,20,,-1
10751,main,motorcycle,,,717.56,718.15,392.16,523.49,1182.51,540.12,0.161,14,,4
roi_6832,roi_backup,car,,,717.64,718.4,555.73,157.78,555.94,161.4,0.0,14,,-1
roi_6833,roi_backup,car,,,717.81,717.85,33.91,301.68,33.93,301.69,0.0,2,,-1
10753,main,motorcycle,,,717.85,718.19,208.72,297.8,212.17,296.94,0.092,7,,-1
roi_6834,roi_backup,car,,,717.89,717.89,30.3,301.7,30.3,301.7,0.0,1,,-1
roi_6835,roi_backup,truck,,,717.89,718.4,551.99,252.24,552.38,251.8,0.172,17,,-1
10755,main,truck,,,717.89,718.06,503.75,235.0,503.15,233.39,0.161,5,,-1
roi_6836,roi_backup,car,,,717.98,717.98,28.64,301.86,28.64,301.86,0.0,1,,-1
roi_6837,roi_backup,car,,,718.06,718.06,23.45,301.91,23.45,301.91,0.0,1,,-1
roi_6838,roi_backup,car,,,718.23,718.23,442.52,216.53,442.52,216.53,0.0,1,,-1
roi_6839,roi_backup,truck,,,718.32,719.41,497.38,235.05,496.87,236.05,0.169,21,,-1
roi_6840,roi_backup,car,,,718.53,719.12,915.6,325.41,924.35,302.93,0.285,15,,-1
roi_6841,roi_backup,motorcycle,,,718.53,718.61,1253.42,277.75,1253.39,277.98,0.0,3,,-1
roi_6842,roi_backup,car,,,718.53,718.53,1165.6,250.12,1165.6,250.12,0.0,1,,-1
roi_6843,roi_backup,motorcycle,,,718.53,718.53,160.65,295.02,160.65,295.02,0.073,1,,-1
roi_6844,roi_backup,motorcycle,,,718.69,719.71,270.85,259.78,270.26,259.58,0.0,23,,-1
roi_6845,roi_backup,truck,,,718.69,718.69,624.52,254.59,624.52,254.59,0.0,1,,-1
roi_6846,roi_backup,car,,,718.99,719.07,555.04,154.0,555.38,153.91,0.0,3,,-1
roi_6847,roi_backup,car,,,719.12,719.28,1167.04,258.54,1173.2,254.41,0.04,4,,-1
roi_6848,roi_backup,motorcycle,,,719.16,719.45,182.17,269.06,197.5,295.58,0.058,5,,-1
roi_6849,roi_backup,car,,,719.2,719.2,470.05,223.06,470.05,223.06,0.105,1,,-1
roi_6850,roi_backup,motorcycle,,,719.24,719.54,1253.81,288.32,1252.76,281.35,0.005,5,,-1
10769,main,motorcycle,,,719.28,719.28,25.05,481.82,25.05,481.82,0.098,1,,-1
10775,main,motorcycle,,,719.37,721.31,94.93,487.48,1171.06,577.26,0.219,27,,4
10777,main,motorcycle,,,719.41,720.42,76.35,543.59,1200.65,575.96,0.526,25,,4
10779,main,motorcycle,,,719.45,720.29,187.7,490.26,1161.67,522.61,0.176,21,,4
10780,main,truck,,,719.45,719.54,500.63,235.47,501.34,235.49,0.069,3,,-1
roi_6851,roi_backup,car,,,719.54,719.96,468.58,217.07,466.02,223.24,0.115,3,,-1
roi_6852,roi_backup,car,,,719.54,719.54,556.07,153.69,556.07,153.69,0.0,1,,-1
roi_6853,roi_backup,truck,,,719.58,719.58,961.73,285.5,961.73,285.5,0.051,1,,-1
roi_6854,roi_backup,truck,,,719.58,719.75,555.35,222.35,555.46,222.42,0.0,3,,-1
roi_6855,roi_backup,truck,,,719.62,719.62,493.58,236.56,493.58,236.56,0.07,1,,-1
roi_6856,roi_backup,motorcycle,,,719.71,719.79,156.19,295.12,155.81,295.46,0.014,3,,-1
roi_6857,roi_backup,car,,,719.75,719.96,1165.26,249.75,1164.74,249.57,0.0,4,,-1
10783,main,motorcycle,,,719.75,725.09,271.02,260.06,273.15,260.49,0.0,117,,-1
10784,main,motorcycle,,,719.83,721.98,149.87,296.28,151.16,295.1,0.04,52,,-1
roi_6858,roi_backup,motorcycle,,,719.92,720.21,50.37,302.0,32.07,301.82,0.382,5,,-1
roi_6859,roi_backup,car,,,719.92,720.08,932.1,135.15,931.97,135.06,0.0,2,,-1
roi_6860,roi_backup,motorcycle,,,719.96,720.13,1273.69,313.82,1272.09,314.59,0.0,3,,-1
roi_6861,roi_backup,car,,,720.0,720.17,1272.59,315.29,1270.75,316.31,0.0,5,,-1
10786,main,motorcycle,,,720.17,720.17,20.03,536.93,20.03,536.93,0.256,1,,-1
10787,main,motorcycle,,,720.17,723.71,1269.69,316.16,1061.78,288.63,0.557,85,,0
roi_6862,roi_backup,truck,,,720.21,721.01,493.31,235.18,493.7,235.56,0.027,11,,-1
roi_6863,roi_backup,car,,,720.21,720.21,986.35,186.61,986.35,186.61,0.0,1,,-1
roi_6864,roi_backup,car,,,720.21,720.21,1095.56,416.77,1095.56,416.77,0.0,1,,-1
10789,main,motorcycle,,,720.21,724.88,182.04,295.72,180.39,296.72,0.011,64,,-1
roi_6865,roi_backup,car,,,720.25,720.38,24.37,322.37,20.86,320.81,0.33,3,,-1
10791,main,motorcycle,,,720.29,720.29,1090.17,574.72,1090.17,574.72,0.268,1,,-1
roi_6866,roi_backup,motorcycle,,,720.38,720.42,1262.15,316.38,1262.17,316.35,0.03,2,,-1
roi_6867,roi_backup,motorcycle,,,720.38,720.46,13.69,301.83,10.53,309.62,0.336,2,,-1
roi_6868,roi_backup,car,,,720.46,720.46,7.29,316.75,7.29,316.75,0.347,1,,-1
10797,main,motorcycle,,,721.05,722.19,55.75,507.33,1134.77,543.89,0.146,28,,4
roi_6869,roi_backup,truck,,,721.18,721.22,1244.33,321.31,1244.33,321.31,0.355,2,,-1
roi_6870,roi_backup,car,,,721.18,721.6,469.76,214.64,465.42,215.33,0.0,5,,-1
10798,main,car,,,721.22,724.51,441.45,214.67,443.74,216.2,0.0,62,,-1
roi_6871,roi_backup,motorcycle,,,721.39,721.94,1182.48,291.26,1150.72,282.1,0.245,17,,-1
10805,main,car,,,721.64,723.49,44.0,450.25,1223.88,502.59,0.639,45,,4
roi_6872,roi_backup,car,,,721.73,721.94,555.83,153.85,536.58,167.58,0.0,5,,-1
roi_6873,roi_backup,car,,,721.81,721.81,1180.86,283.63,1180.86,283.63,0.253,1,,-1
roi_6874,roi_backup,car,,,721.94,722.02,931.25,134.79,931.29,134.79,0.0,2,,-1
10814,main,motorcycle,,,722.02,723.62,1130.58,280.33,1043.26,242.8,0.107,32,,0
roi_6875,roi_backup,car,,,722.06,724.59,468.15,228.63,461.54,214.24,0.0,52,,-1
roi_6876,roi_backup,truck,,,722.23,722.32,997.72,218.41,999.25,185.34,0.02,5,,-1
roi_6877,roi_backup,motorcycle,,,722.23,722.4,1108.45,274.08,1104.89,273.16,0.061,3,,-1
10815,main,motorcycle,,,722.27,722.27,1233.83,544.27,1233.83,544.27,0.145,1,,-1
10816,main,car,,,722.27,722.27,1234.53,544.32,1234.53,544.32,0.152,1,,-1
roi_6878,roi_backup,motorcycle,,,722.36,722.69,391.85,259.3,390.87,259.63,0.0,5,,-1
roi_6879,roi_backup,truck,,,722.53,722.74,551.99,256.3,551.98,256.44,0.0,6,,-1
10819,main,motorcycle,,,722.61,723.96,38.35,523.59,1192.14,558.35,0.306,33,,4
roi_6880,roi_backup,motorcycle,,,722.74,722.74,198.54,296.7,172.3,296.43,0.0,2,,-1
roi_6881,roi_backup,motorcycle,,,722.78,722.82,1074.82,261.23,1074.82,261.23,0.042,2,,-1
10824,main,motorcycle,,,722.82,722.82,165.83,533.0,165.83,533.0,0.129,1,,-1
roi_6882,roi_backup,car,,,722.95,723.2,1003.24,414.49,1047.32,414.31,0.605,7,,0
roi_6883,roi_backup,motorcycle,,,722.95,723.37,269.96,259.18,269.41,259.36,0.0,13,,-1
roi_6884,roi_backup,car,,,722.99,723.24,1266.85,313.39,1267.51,318.7,0.155,2,,-1
roi_6885,roi_backup,bus,,,723.03,723.37,1159.84,308.69,1138.27,304.5,0.397,6,,-1
roi_6886,roi_backup,car,,,723.03,723.33,556.54,154.11,556.03,154.02,0.0,5,,-1
roi_6887,roi_backup,motorcycle,,,723.12,723.16,146.75,296.75,146.75,296.75,0.001,2,,-1
10829,main,car,,,723.28,723.28,1267.7,338.04,1267.7,338.04,0.0,1,,-1
roi_6888,roi_backup,truck,,,723.33,723.41,1185.75,414.1,1191.61,414.15,0.608,3,,-1
roi_6889,roi_backup,truck,,,723.33,723.41,1136.31,303.51,1134.09,303.42,0.293,3,,-1
roi_6890,roi_backup,car,,,723.33,723.58,1262.55,238.77,1260.64,236.39,0.877,3,,-1
10830,main,car,,,723.37,726.91,1248.35,346.69,29.83,335.72,0.542,85,,0
roi_6891,roi_backup,truck,,,723.41,724.21,1239.85,323.66,1104.65,354.03,0.63,14,,0
roi_6892,roi_backup,car,,,723.45,723.49,1239.46,415.06,1239.45,415.1,0.242,2,,-1
roi_6893,roi_backup,motorcycle,,,723.49,723.54,207.72,296.61,207.82,296.61,0.0,2,,-1
roi_6894,roi_backup,motorcycle,,,723.49,723.54,146.54,296.89,147.64,296.95,0.0,2,,-1
roi_6895,roi_backup,car,,,723.54,723.54,1200.57,323.54,1200.57,323.54,0.266,1,,-1
10841,main,truck,,,723.58,723.71,503.9,234.92,503.89,234.89,0.0,4,,-1
10842,main,car,,,723.62,723.62,1257.15,231.8,1257.15,231.8,0.833,1,,-1
roi_6896,roi_backup,car,,,723.66,723.83,543.37,178.54,547.7,170.54,0.0,3,,-1
roi_6897,roi_backup,motorcycle,,,723.75,723.92,207.21,296.57,206.72,296.01,0.0,5,,-1
10844,main,motorcycle,,,723.75,724.59,154.09,297.62,154.46,296.34,0.0,21,,-1
10849,main,motorcycle,,,723.96,724.38,207.18,297.09,206.95,296.86,0.0,11,,-1
10851,main,car,,,724.08,737.77,20.54,405.32,952.08,172.47,0.733,289,,5
10852,main,motorcycle,,,724.08,724.08,20.47,405.2,20.47,405.2,0.166,1,,-1
roi_6898,roi_backup,car,,,724.25,724.29,1199.34,222.74,1199.34,222.73,0.003,2,,-1
roi_6899,roi_backup,car,,,724.34,725.18,35.86,324.0,256.03,324.0,0.723,23,,0
roi_6900,roi_backup,car,,,724.34,724.42,556.2,154.14,556.31,153.57,0.0,3,,-1
roi_6901,roi_backup,truck,,,724.38,724.8,551.55,254.67,549.4,270.53,0.054,5,,-1
roi_6902,roi_backup,motorcycle,,,724.42,724.55,207.96,295.86,207.96,295.93,0.0,4,,-1
roi_6903,roi_backup,truck,,,724.59,724.88,620.02,253.33,623.7,218.62,0.217,8,,-1
roi_6904,roi_backup,car,,,724.59,724.59,1270.5,227.85,1270.5,227.85,0.096,1,,-1
roi_6905,roi_backup,truck,,,724.63,726.86,55.41,323.8,521.25,315.35,0.795,40,,0
roi_6906,roi_backup,motorcycle,,,724.63,725.94,1018.38,219.52,1001.46,200.98,0.178,21,,-1
10857,main,car,,,724.63,724.88,462.44,214.69,462.38,216.1,0.0,7,,-1
roi_6907,roi_backup,car,,,724.67,724.67,1262.42,322.72,1262.42,322.72,0.036,1,,-1
roi_6908,roi_backup,car,,,724.8,724.88,527.01,299.06,509.44,300.05,0.142,3,,-1
roi_6909,roi_backup,truck,,,724.84,724.88,1020.41,352.69,1020.42,352.69,0.487,2,,-1
roi_6910,roi_backup,truck,,,724.84,725.18,501.39,299.6,439.52,298.37,0.366,7,,0
roi_6911,roi_backup,bus,,,724.93,725.18,998.57,348.67,945.56,342.56,0.659,7,,0
roi_6912,roi_backup,motorcycle,,,724.93,724.93,394.44,258.58,397.32,258.47,0.017,2,,-1
roi_6913,roi_backup,bus,,,724.93,725.18,483.29,298.78,431.99,298.83,0.368,7,,0
roi_6914,roi_backup,truck,,,725.01,725.01,415.51,229.32,415.51,229.32,0.09,1,,-1
roi_6915,roi_backup,car,,,725.05,725.05,1051.07,265.95,1051.07,265.95,0.642,1,,-1
roi_6916,roi_backup,bus,,,725.05,728.59,1050.81,265.61,981.2,203.52,0.628,60,,0
roi_6917,roi_backup,truck,,,725.05,725.09,1050.87,265.7,1050.87,265.7,0.632,2,,-1
10861,main,car,,,725.09,734.69,1051.05,266.06,974.19,169.35,0.633,226,,0
roi_6918,roi_backup,car,,,725.14,725.22,535.79,167.08,549.49,158.13,0.0,3,,-1
roi_6919,roi_backup,bus,,,725.22,725.22,397.03,299.11,397.03,299.11,0.386,1,,-1
roi_6920,roi_backup,truck,,,725.22,725.26,907.65,335.99,907.62,335.97,0.687,2,,-1
roi_6921,roi_backup,car,,,725.31,725.35,492.68,208.68,492.66,208.64,0.0,2,,-1
roi_6922,roi_backup,bus,,,725.39,725.39,300.23,301.53,300.23,301.53,0.375,1,,-1
roi_6923,roi_backup,bus,,,725.43,725.43,283.22,300.45,283.22,300.45,0.386,1,,-1
roi_6924,roi_backup,truck,,,725.43,725.98,630.6,218.56,634.24,235.97,0.087,6,A_right_leg,-1
10865,main,car,,,725.47,725.47,10.61,443.03,10.61,443.03,0.185,1,,-1
roi_6925,roi_backup,car,,,725.52,726.57,461.6,215.77,446.7,220.45,0.0,17,,-1
roi_6926,roi_backup,motorcycle,,,725.52,725.94,1252.08,278.24,1257.63,269.03,0.0,4,,-1
10866,main,car,,,725.56,727.16,42.79,451.57,1237.76,471.44,0.541,39,,4
roi_6927,roi_backup,car,,,725.64,725.64,1268.77,252.66,1268.77,252.66,0.0,1,,-1
roi_6928,roi_backup,car,,,725.64,726.15,536.62,167.89,536.64,167.94,0.0,12,,-1
10867,main,car,,,725.68,726.4,1266.96,253.62,1268.26,251.57,0.0,17,,-1
roi_6929,roi_backup,truck,,,725.77,726.02,1025.29,252.02,1023.62,247.4,0.461,2,,-1
roi_6930,roi_backup,truck,,,725.85,726.53,502.09,218.48,494.59,235.52,0.034,16,,-1
roi_6931,roi_backup,car,,,725.98,726.06,1000.82,169.1,988.5,176.83,0.035,6,,-1
roi_6932,roi_backup,car,,,726.11,726.27,1000.68,168.61,999.87,168.56,0.0,5,,-1
roi_6933,roi_backup,bus,,,726.23,726.23,182.0,319.64,182.0,319.64,0.484,1,,-1
roi_6934,roi_backup,car,,,726.23,726.27,546.59,323.89,546.6,323.9,0.362,2,,-1
10870,main,bus,,,726.27,726.27,315.72,379.74,315.72,379.74,0.393,1,,-1
roi_6935,roi_backup,motorcycle,,,726.32,726.36,395.79,258.37,395.79,258.37,0.0,2,,-1
roi_6936,roi_backup,motorcycle,,,726.4,726.53,448.89,259.38,414.16,259.52,0.0,6,,-1
roi_6937,roi_backup,truck,,,726.4,726.86,551.9,259.88,551.59,259.06,0.0,5,,-1
10872,main,motorcycle,,,726.4,772.42,396.91,258.89,396.75,258.2,0.064,1062,,-1
roi_6938,roi_backup,car,,,726.44,726.65,920.66,415.69,995.44,414.36,0.542,6,,0
roi_6939,roi_backup,car,,,726.44,726.61,980.82,178.51,979.56,177.27,0.047,5,,-1
10873,main,truck,,,726.48,726.53,413.68,230.44,413.9,230.35,0.0,2,,-1
roi_6940,roi_backup,truck,,,726.53,726.78,115.1,321.07,62.05,320.63,0.504,5,,-1
roi_6941,roi_backup,motorcycle,,,726.53,726.57,271.12,260.85,270.71,260.39,0.0,2,,-1
roi_6942,roi_backup,truck,,,726.53,726.78,1010.14,233.06,1008.23,230.89,0.429,2,,-1
roi_6943,roi_backup,motorcycle,,,726.57,726.95,450.06,259.91,445.6,259.78,0.0,11,,-1
roi_6944,roi_backup,motorcycle,,,726.57,726.74,994.9,191.99,994.36,191.37,0.0,3,,-1
10874,main,truck,,,726.57,726.61,494.94,234.56,494.95,234.58,0.0,2,,-1
10875,main,motorcycle,,,726.61,752.17,271.03,259.78,270.26,259.84,0.006,564,,-1
